pr_author_login,pr_author_name,pr_create_at,pr_merged_at,pr_changed_files,pr_LOC,pr_reviewers,pr_first_review_at,pr_review_commits,pr_review_comments,pr_commits,repo_stars,repo_created_at,repo_external_contribution,repo_team_size,user_followers,user_created_at,user_experience,user_repo_experience,user_main_member,user_watched,user_succ_rate
hannseman,Hannes Ljungberg,2021-06-30T20:11:47Z,2021-07-06T06:13:51Z,5,120,"{'Hannes Ljungberg', 'Simon Charette', 'Mariusz Felisiak'}",2021-06-30 20:27:55,0,9,1,58776,2012-04-28T02:47:18Z,0.7351303185564714,104,77,2011-04-29T11:51:58Z,11.01,6.0,0,1,0.8174386920980926
whtsky,Wu Haotian,2021-06-30T15:03:19Z,2021-07-05T08:59:40Z,3,21,"{'Unknown', 'Mariusz Felisiak', 'Nick Pope', 'Wu Haotian'}",2021-07-02 20:49:14,1,7,2,58776,2012-04-28T02:47:18Z,0.7351303185564714,104,489,2011-06-26T12:43:40Z,50.01,2.0,0,1,0.9998000399920016
evildmp,Daniele Procida,2021-06-28T14:08:55Z,2021-06-30T05:47:43Z,4,726,{'Mariusz Felisiak'},2021-06-29 05:39:26,0,1,1,58776,2012-04-28T02:47:18Z,0.7351303185564714,104,221,2009-05-19T09:24:55Z,15.01,7.0,0,1,0.9327115256495669
guettli,Thomas Güttler,2021-06-28T13:08:38Z,2021-06-30T19:02:10Z,1,9,{'Mariusz Felisiak'},2021-06-30 11:30:24,0,1,1,58776,2012-04-28T02:47:18Z,0.7351303185564714,104,61,2010-09-24T12:08:56Z,18.009999999999998,1.0,0,0,0.7773459189339257
felixxm,Mariusz Felisiak,2021-06-28T07:53:09Z,2021-06-29T18:24:00Z,1,158,{'Nick Pope'},2021-06-28 13:18:54,0,2,1,58776,2012-04-28T02:47:18Z,0.7351303185564714,104,428,2012-11-22T20:10:35Z,34.01,29.0,1,1,0.7350779182593355
evildmp,Daniele Procida,2021-06-27T09:03:06Z,2021-06-28T10:37:19Z,1,48,{'Mariusz Felisiak'},2021-06-28 09:47:13,0,0,1,58776,2012-04-28T02:47:18Z,0.7351303185564714,104,221,2009-05-19T09:24:55Z,15.01,7.0,0,1,0.9327115256495669
abhiabhi94,Abhyudai,2021-06-26T05:38:46Z,2021-06-29T05:41:14Z,4,34,"{'Abhyudai', 'Nick Pope', 'Paolo Melchiorre', 'Mariusz Felisiak'}",2021-06-26 09:20:37,0,28,1,58776,2012-04-28T02:47:18Z,0.7351303185564714,104,10,2015-08-20T04:11:16Z,37.01,8.0,0,1,0.9186706295595786
strokirk,Dan Strokirk,2021-06-24T15:21:31Z,2021-06-28T09:27:15Z,2,17,"{'Dan Strokirk', 'David Smith', 'Mariusz Felisiak'}",2021-06-24 17:11:17,0,10,1,58776,2012-04-28T02:47:18Z,0.7351303185564714,104,6,2011-12-12T15:41:03Z,14.01,1.0,0,1,0.5710206995003569
evildmp,Daniele Procida,2021-06-24T14:40:51Z,2021-06-26T13:16:01Z,1,66,"{'Daniele Procida', 'Mariusz Felisiak'}",2021-06-25 04:25:12,0,3,1,58776,2012-04-28T02:47:18Z,0.7351303185564714,104,221,2009-05-19T09:24:55Z,15.01,7.0,0,1,0.9327115256495669
evildmp,Daniele Procida,2021-06-24T10:52:09Z,2021-06-24T11:41:57Z,1,20,{'Mariusz Felisiak'},2021-06-24 11:06:35,1,1,2,58776,2012-04-28T02:47:18Z,0.7351303185564714,104,221,2009-05-19T09:24:55Z,15.01,7.0,0,1,0.9327115256495669
felixxm,Mariusz Felisiak,2021-06-24T08:42:26Z,2021-06-24T09:47:29Z,1,7,{'Hasan Ramezani'},2021-06-24 09:03:50,0,0,1,58776,2012-04-28T02:47:18Z,0.7351303185564714,104,428,2012-11-22T20:10:35Z,34.01,29.0,1,1,0.7350779182593355
hramezani,Hasan Ramezani,2021-06-21T14:58:44Z,2021-06-22T19:19:45Z,3,11,{'Mariusz Felisiak'},2021-06-22 05:23:24,0,2,1,58776,2012-04-28T02:47:18Z,0.7351303185564714,104,239,2012-12-25T18:04:47Z,49.01,6.0,0,1,0.7957559681697614
felixxm,Mariusz Felisiak,2021-06-21T09:35:00Z,2021-06-21T11:06:31Z,2,6,{'Carlton Gibson'},2021-06-21 11:00:36,0,0,1,58776,2012-04-28T02:47:18Z,0.7351303185564714,104,428,2012-11-22T20:10:35Z,34.01,29.0,1,1,0.7350779182593355
freakboy3742,Russell Keith-Magee,2021-06-21T06:27:50Z,2021-06-22T08:23:03Z,1,26,{'Carlton Gibson'},2021-06-22 08:19:58,1,0,2,58776,2012-04-28T02:47:18Z,0.7351303185564714,104,1329,2008-11-30T10:50:46Z,27.009999999999998,1.0,0,1,0.8885597926693818
mateoradman,Mateo Radman,2021-06-20T18:17:25Z,2021-06-25T05:42:48Z,7,47,"{'Mateo Radman', 'Mariusz Felisiak'}",2021-06-22 09:57:29,0,7,1,58776,2012-04-28T02:47:18Z,0.7351303185564714,104,3,2019-03-10T22:44:50Z,4.01,4.0,0,0,0.7481296758104738
adamchainz,Adam Johnson,2021-06-20T00:01:47Z,2021-06-23T04:08:10Z,1,34,{'Jon Dufresne'},2021-06-22 03:30:12,0,1,1,58776,2012-04-28T02:47:18Z,0.7351303185564714,104,1305,2011-06-17T23:53:10Z,101.00999999999999,0.0,0,1,0.9900009900009901
fengsp,Shipeng Feng,2021-06-19T11:31:16Z,2021-07-07T09:19:33Z,2,9,{'Mariusz Felisiak'},2021-07-07 06:18:38,1,1,1,58776,2012-04-28T02:47:18Z,0.7351303185564714,104,286,2012-12-07T03:48:50Z,3.01,1.0,0,1,0.6644518272425249
illia-v,Illia Volochii,2021-06-17T16:40:27Z,2021-06-21T11:42:01Z,1,9,{'Nick Pope'},2021-06-18 10:40:27,0,0,1,58776,2012-04-28T02:47:18Z,0.7351303185564714,104,6,2016-03-07T19:24:35Z,5.01,1.0,0,1,0.9980039920159681
